PetID,Pet Name,Species,Breed,Age,Gender,Symptoms,Disease,Treatment Date,Medicines
306,Shannon,Dog,Bulldog,14,Male,Vomiting,Myxomatosis,2024-01-04,Vitamins
306,Shannon,Dog,Bulldog,14,Male,Itching,Distemper,2023-01-30,Pain Relievers
307,Sherry,Hamster,Dwarf Winter White Russian,4,Female,Vomiting,Rabies,2022-03-02,Vitamins
307,Sherry,Hamster,Dwarf Winter White Russian,4,Female,Coughing,Feline Leukemia,2022-11-30,Deworming Medication
307,Sherry,Hamster,Dwarf Winter White Russian,4,Female,Lethargy,Wet Tail,2021-08-05,Anti-inflammatory
307,Sherry,Hamster,Dwarf Winter White Russian,4,Female,Loss of Appetite,Psittacosis,2021-09-17,Anti-inflammatory
307,Sherry,Hamster,Dwarf Winter White Russian,4,Female,Diarrhea,Myxomatosis,2021-10-12,Pain Relievers
307,Sherry,Hamster,Dwarf Winter White Russian,4,Female,Diarrhea,Feline Leukemia,2020-07-08,Antibiotics
307,Sherry,Hamster,Dwarf Winter White Russian,4,Female,Lethargy,Distemper,2022-04-11,Deworming Medication
307,Sherry,Hamster,Dwarf Winter White Russian,4,Female,Limping,Myxomatosis,2022-01-23,Pain Relievers
308,Karen,Hamster,Chinese,4,Female,Vomiting,Feline Leukemia,2023-06-15,Antibiotics
308,Karen,Hamster,Chinese,4,Female,Itching,Rabies,2024-05-06,Anti-inflammatory
308,Karen,Hamster,Chinese,4,Female,Itching,Distemper,2020-09-29,Pain Relievers
309,Anthony,Dog,German Shepherd,10,Female,Limping,Psittacosis,2022-08-03,Vitamins
309,Anthony,Dog,German Shepherd,10,Female,Limping,Parvovirus,2020-04-05,Pain Relievers
309,Anthony,Dog,German Shepherd,10,Female,Itching,Rabies,2023-01-16,Pain Relievers
309,Anthony,Dog,German Shepherd,10,Female,Itching,Psittacosis,2021-10-24,Vitamins
309,Anthony,Dog,German Shepherd,10,Female,Loss of Appetite,Parvovirus,2023-05-23,Vitamins
309,Anthony,Dog,German Shepherd,10,Female,Limping,Feline Leukemia,2021-09-03,Deworming Medication
309,Anthony,Dog,German Shepherd,10,Female,Lethargy,Psittacosis,2020-03-09,Vitamins
309,Anthony,Dog,German Shepherd,10,Female,Lethargy,Parvovirus,2020-08-25,Pain Relievers
310,Paul,Dog,Beagle,5,Male,Lethargy,Rabies,2021-03-27,Anti-inflammatory
310,Paul,Dog,Beagle,5,Male,Lethargy,Wet Tail,2024-04-26,Antibiotics
310,Paul,Dog,Beagle,5,Male,Itching,Myxomatosis,2021-04-27,Vitamins
310,Paul,Dog,Beagle,5,Male,Vomiting,Myxomatosis,2023-02-14,Vitamins
311,Nathan,Dog,Beagle,1,Female,Coughing,Parvovirus,2020-02-22,Deworming Medication
311,Nathan,Dog,Beagle,1,Female,Vomiting,Psittacosis,2023-02-20,Pain Relievers
311,Nathan,Dog,Beagle,1,Female,Limping,Parvovirus,2022-06-13,Pain Relievers
311,Nathan,Dog,Beagle,1,Female,Itching,Myxomatosis,2022-06-14,Deworming Medication
311,Nathan,Dog,Beagle,1,Female,Vomiting,Rabies,2023-11-20,Anti-inflammatory
311,Nathan,Dog,Beagle,1,Female,Coughing,Rabies,2023-08-13,Deworming Medication
311,Nathan,Dog,Beagle,1,Female,Diarrhea,Rabies,2023-01-21,Anti-inflammatory
311,Nathan,Dog,Beagle,1,Female,Coughing,Feline Leukemia,2021-06-19,Anti-inflammatory
311,Nathan,Dog,Beagle,1,Female,Coughing,Psittacosis,2024-02-19,Deworming Medication
312,Sonya,Rabbit,Holland Lop,8,Male,Itching,Rabies,2024-06-14,Antibiotics
312,Sonya,Rabbit,Holland Lop,8,Male,Vomiting,Feline Leukemia,2023-12-16,Vitamins
312,Sonya,Rabbit,Holland Lop,8,Male,Loss of Appetite,Myxomatosis,2021-06-19,Deworming Medication
312,Sonya,Rabbit,Holland Lop,8,Male,Limping,Wet Tail,2022-03-08,Deworming Medication
313,Deborah,Hamster,Roborovski,12,Male,Coughing,Feline Leukemia,2020-07-13,Vitamins
313,Deborah,Hamster,Roborovski,12,Male,Itching,Feline Leukemia,2024-05-26,Deworming Medication
313,Deborah,Hamster,Roborovski,12,Male,Vomiting,Rabies,2020-06-02,Anti-inflammatory
313,Deborah,Hamster,Roborovski,12,Male,Diarrhea,Feline Leukemia,2023-01-27,Antibiotics
313,Deborah,Hamster,Roborovski,12,Male,Coughing,Rabies,2023-02-24,Deworming Medication
313,Deborah,Hamster,Roborovski,12,Male,Lethargy,Myxomatosis,2023-09-14,Antibiotics
313,Deborah,Hamster,Roborovski,12,Male,Sneezing,Parvovirus,2023-07-17,Pain Relievers
313,Deborah,Hamster,Roborovski,12,Male,Loss of Appetite,Wet Tail,2023-06-07,Pain Relievers
313,Deborah,Hamster,Roborovski,12,Male,Itching,Rabies,2020-02-29,Antibiotics
314,George,Dog,Labrador Retriever,4,Male,Itching,Distemper,2020-11-20,Antibiotics
314,George,Dog,Labrador Retriever,4,Male,Sneezing,Rabies,2023-03-01,Vitamins
314,George,Dog,Labrador Retriever,4,Male,Itching,Rabies,2023-11-02,Antibiotics
315,Christopher,Hamster,Chinese,8,Female,Loss of Appetite,Wet Tail,2023-12-06,Antibiotics
315,Christopher,Hamster,Chinese,8,Female,Diarrhea,Rabies,2024-02-26,Pain Relievers
315,Christopher,Hamster,Chinese,8,Female,Lethargy,Feline Leukemia,2022-08-09,Vitamins
315,Christopher,Hamster,Chinese,8,Female,Limping,Parvovirus,2020-05-08,Vitamins
315,Christopher,Hamster,Chinese,8,Female,Diarrhea,Rabies,2020-12-14,Vitamins
315,Christopher,Hamster,Chinese,8,Female,Coughing,Psittacosis,2021-07-25,Antibiotics
315,Christopher,Hamster,Chinese,8,Female,Coughing,Rabies,2023-05-23,Antibiotics
315,Christopher,Hamster,Chinese,8,Female,Loss of Appetite,Rabies,2023-04-02,Antibiotics
315,Christopher,Hamster,Chinese,8,Female,Sneezing,Wet Tail,2022-03-01,Anti-inflammatory
316,Tonya,Rabbit,Netherland Dwarf,8,Female,Loss of Appetite,Wet Tail,2022-06-13,Pain Relievers
316,Tonya,Rabbit,Netherland Dwarf,8,Female,Sneezing,Wet Tail,2023-04-26,Anti-inflammatory
316,Tonya,Rabbit,Netherland Dwarf,8,Female,Diarrhea,Parvovirus,2023-12-17,Pain Relievers
316,Tonya,Rabbit,Netherland Dwarf,8,Female,Itching,Rabies,2023-01-29,Antibiotics
316,Tonya,Rabbit,Netherland Dwarf,8,Female,Sneezing,Feline Leukemia,2021-05-02,Antibiotics
316,Tonya,Rabbit,Netherland Dwarf,8,Female,Sneezing,Rabies,2020-09-09,Anti-inflammatory
317,Emily,Dog,Bulldog,10,Female,Vomiting,Wet Tail,2022-05-09,Pain Relievers
317,Emily,Dog,Bulldog,10,Female,Loss of Appetite,Myxomatosis,2021-07-28,Anti-inflammatory
317,Emily,Dog,Bulldog,10,Female,Vomiting,Parvovirus,2023-02-25,Pain Relievers
317,Emily,Dog,Bulldog,10,Female,Diarrhea,Myxomatosis,2020-03-24,Anti-inflammatory
317,Emily,Dog,Bulldog,10,Female,Diarrhea,Myxomatosis,2023-06-08,Anti-inflammatory
317,Emily,Dog,Bulldog,10,Female,Loss of Appetite,Myxomatosis,2021-11-12,Anti-inflammatory
317,Emily,Dog,Bulldog,10,Female,Limping,Wet Tail,2021-04-21,Vitamins
318,Jose,Cat,Persian,1,Female,Lethargy,Feline Leukemia,2024-02-10,Anti-inflammatory
318,Jose,Cat,Persian,1,Female,Sneezing,Distemper,2020-04-24,Pain Relievers
318,Jose,Cat,Persian,1,Female,Vomiting,Psittacosis,2022-04-30,Antibiotics
318,Jose,Cat,Persian,1,Female,Coughing,Feline Leukemia,2020-05-01,Vitamins
318,Jose,Cat,Persian,1,Female,Itching,Myxomatosis,2022-09-08,Deworming Medication
319,Kristen,Cat,Ragdoll,9,Male,Lethargy,Distemper,2021-08-30,Deworming Medication
319,Kristen,Cat,Ragdoll,9,Male,Coughing,Rabies,2020-08-05,Pain Relievers
319,Kristen,Cat,Ragdoll,9,Male,Limping,Wet Tail,2023-09-16,Deworming Medication
319,Kristen,Cat,Ragdoll,9,Male,Vomiting,Feline Leukemia,2021-02-24,Anti-inflammatory
319,Kristen,Cat,Ragdoll,9,Male,Diarrhea,Distemper,2021-06-05,Antibiotics
319,Kristen,Cat,Ragdoll,9,Male,Diarrhea,Parvovirus,2020-07-15,Pain Relievers
320,Eileen,Hamster,Chinese,9,Female,Loss of Appetite,Parvovirus,2020-06-03,Antibiotics
320,Eileen,Hamster,Chinese,9,Female,Vomiting,Rabies,2021-12-21,Deworming Medication
320,Eileen,Hamster,Chinese,9,Female,Limping,Distemper,2022-07-14,Anti-inflammatory
320,Eileen,Hamster,Chinese,9,Female,Vomiting,Wet Tail,2024-06-22,Deworming Medication
320,Eileen,Hamster,Chinese,9,Female,Sneezing,Feline Leukemia,2020-08-30,Anti-inflammatory
320,Eileen,Hamster,Chinese,9,Female,Vomiting,Feline Leukemia,2022-08-08,Anti-inflammatory
320,Eileen,Hamster,Chinese,9,Female,Limping,Parvovirus,2020-02-01,Antibiotics
321,Emily,Cat,Siamese,8,Male,Sneezing,Wet Tail,2022-11-30,Anti-inflammatory
322,Valerie,Bird,Parakeet,4,Male,Limping,Feline Leukemia,2021-07-14,Antibiotics
322,Valerie,Bird,Parakeet,4,Male,Itching,Wet Tail,2021-08-22,Vitamins
322,Valerie,Bird,Parakeet,4,Male,Limping,Wet Tail,2023-07-02,Deworming Medication
322,Valerie,Bird,Parakeet,4,Male,Coughing,Distemper,2022-09-29,Anti-inflammatory
322,Valerie,Bird,Parakeet,4,Male,Lethargy,Distemper,2024-03-13,Deworming Medication
322,Valerie,Bird,Parakeet,4,Male,Lethargy,Distemper,2022-12-01,Deworming Medication
323,Summer,Dog,Labrador Retriever,12,Male,Itching,Rabies,2023-10-27,Vitamins
323,Summer,Dog,Labrador Retriever,12,Male,Loss of Appetite,Myxomatosis,2022-05-28,Anti-inflammatory
323,Summer,Dog,Labrador Retriever,12,Male,Limping,Wet Tail,2021-09-06,Pain Relievers
323,Summer,Dog,Labrador Retriever,12,Male,Lethargy,Rabies,2023-04-18,Pain Relievers
323,Summer,Dog,Labrador Retriever,12,Male,Sneezing,Myxomatosis,2023-08-06,Antibiotics
323,Summer,Dog,Labrador Retriever,12,Male,Itching,Myxomatosis,2021-12-15,Antibiotics
323,Summer,Dog,Labrador Retriever,12,Male,Coughing,Wet Tail,2023-09-12,Vitamins
324,Connie,Rabbit,Netherland Dwarf,8,Male,Diarrhea,Feline Leukemia,2021-07-18,Pain Relievers
324,Connie,Rabbit,Netherland Dwarf,8,Male,Diarrhea,Rabies,2023-07-14,Antibiotics
324,Connie,Rabbit,Netherland Dwarf,8,Male,Sneezing,Myxomatosis,2022-04-05,Pain Relievers
324,Connie,Rabbit,Netherland Dwarf,8,Male,Vomiting,Distemper,2024-05-04,Pain Relievers
324,Connie,Rabbit,Netherland Dwarf,8,Male,Limping,Feline Leukemia,2021-10-02,Vitamins
325,Erica,Hamster,Roborovski,7,Female,Limping,Distemper,2020-01-26,Pain Relievers
325,Erica,Hamster,Roborovski,7,Female,Itching,Feline Leukemia,2020-03-14,Anti-inflammatory
325,Erica,Hamster,Roborovski,7,Female,Vomiting,Psittacosis,2022-07-13,Pain Relievers
326,Sophia,Hamster,Chinese,8,Male,Loss of Appetite,Parvovirus,2021-06-11,Pain Relievers
326,Sophia,Hamster,Chinese,8,Male,Sneezing,Distemper,2023-08-13,Antibiotics
326,Sophia,Hamster,Chinese,8,Male,Coughing,Wet Tail,2023-09-21,Anti-inflammatory
326,Sophia,Hamster,Chinese,8,Male,Diarrhea,Myxomatosis,2022-02-22,Anti-inflammatory
326,Sophia,Hamster,Chinese,8,Male,Vomiting,Wet Tail,2021-01-16,Anti-inflammatory
326,Sophia,Hamster,Chinese,8,Male,Itching,Distemper,2021-06-27,Pain Relievers
326,Sophia,Hamster,Chinese,8,Male,Lethargy,Feline Leukemia,2020-11-16,Antibiotics
326,Sophia,Hamster,Chinese,8,Male,Limping,Parvovirus,2020-03-25,Antibiotics
327,Mark,Rabbit,Lionhead,3,Male,Diarrhea,Wet Tail,2023-09-04,Deworming Medication
327,Mark,Rabbit,Lionhead,3,Male,Lethargy,Rabies,2024-05-28,Anti-inflammatory
327,Mark,Rabbit,Lionhead,3,Male,Vomiting,Wet Tail,2023-04-14,Antibiotics
327,Mark,Rabbit,Lionhead,3,Male,Coughing,Rabies,2023-04-19,Pain Relievers
327,Mark,Rabbit,Lionhead,3,Male,Lethargy,Rabies,2023-04-26,Vitamins
327,Mark,Rabbit,Lionhead,3,Male,Vomiting,Feline Leukemia,2020-06-02,Anti-inflammatory
327,Mark,Rabbit,Lionhead,3,Male,Vomiting,Parvovirus,2024-05-19,Vitamins
327,Mark,Rabbit,Lionhead,3,Male,Limping,Parvovirus,2021-05-05,Deworming Medication
328,Janet,Cat,Siamese,8,Female,Itching,Parvovirus,2023-08-05,Antibiotics
328,Janet,Cat,Siamese,8,Female,Lethargy,Psittacosis,2021-02-01,Pain Relievers
328,Janet,Cat,Siamese,8,Female,Coughing,Myxomatosis,2020-08-11,Antibiotics
328,Janet,Cat,Siamese,8,Female,Itching,Psittacosis,2022-03-27,Anti-inflammatory
328,Janet,Cat,Siamese,8,Female,Diarrhea,Feline Leukemia,2023-01-27,Antibiotics
328,Janet,Cat,Siamese,8,Female,Vomiting,Myxomatosis,2023-03-26,Pain Relievers
328,Janet,Cat,Siamese,8,Female,Diarrhea,Psittacosis,2022-08-16,Pain Relievers
328,Janet,Cat,Siamese,8,Female,Lethargy,Psittacosis,2023-06-15,Pain Relievers
328,Janet,Cat,Siamese,8,Female,Vomiting,Distemper,2020-03-11,Deworming Medication
329,Bianca,Dog,Labrador Retriever,7,Male,Vomiting,Rabies,2021-02-07,Deworming Medication
329,Bianca,Dog,Labrador Retriever,7,Male,Itching,Wet Tail,2020-11-21,Deworming Medication
329,Bianca,Dog,Labrador Retriever,7,Male,Loss of Appetite,Myxomatosis,2021-05-28,Antibiotics
329,Bianca,Dog,Labrador Retriever,7,Male,Itching,Wet Tail,2022-02-09,Anti-inflammatory
329,Bianca,Dog,Labrador Retriever,7,Male,Sneezing,Wet Tail,2020-11-26,Anti-inflammatory
329,Bianca,Dog,Labrador Retriever,7,Male,Limping,Rabies,2021-03-30,Vitamins
330,Deborah,Dog,Beagle,14,Male,Vomiting,Feline Leukemia,2022-02-19,Deworming Medication
330,Deborah,Dog,Beagle,14,Male,Sneezing,Psittacosis,2022-02-13,Antibiotics
331,Jerry,Dog,Labrador Retriever,11,Male,Vomiting,Psittacosis,2020-06-18,Vitamins
331,Jerry,Dog,Labrador Retriever,11,Male,Itching,Rabies,2023-11-16,Deworming Medication
332,Courtney,Bird,Lovebird,3,Female,Coughing,Myxomatosis,2020-02-14,Pain Relievers
332,Courtney,Bird,Lovebird,3,Female,Vomiting,Distemper,2022-02-16,Deworming Medication
332,Courtney,Bird,Lovebird,3,Female,Loss of Appetite,Psittacosis,2021-06-15,Deworming Medication
332,Courtney,Bird,Lovebird,3,Female,Vomiting,Feline Leukemia,2024-03-01,Antibiotics
332,Courtney,Bird,Lovebird,3,Female,Lethargy,Myxomatosis,2021-02-19,Pain Relievers
332,Courtney,Bird,Lovebird,3,Female,Diarrhea,Psittacosis,2021-06-26,Anti-inflammatory
332,Courtney,Bird,Lovebird,3,Female,Vomiting,Feline Leukemia,2024-04-25,Deworming Medication
332,Courtney,Bird,Lovebird,3,Female,Limping,Distemper,2021-11-10,Deworming Medication
332,Courtney,Bird,Lovebird,3,Female,Vomiting,Wet Tail,2021-09-06,Vitamins
333,Danielle,Hamster,Dwarf Winter White Russian,13,Male,Coughing,Feline Leukemia,2021-06-09,Pain Relievers
333,Danielle,Hamster,Dwarf Winter White Russian,13,Male,Lethargy,Parvovirus,2024-01-27,Anti-inflammatory
333,Danielle,Hamster,Dwarf Winter White Russian,13,Male,Loss of Appetite,Parvovirus,2024-01-29,Antibiotics
333,Danielle,Hamster,Dwarf Winter White Russian,13,Male,Coughing,Psittacosis,2021-05-19,Vitamins
333,Danielle,Hamster,Dwarf Winter White Russian,13,Male,Sneezing,Psittacosis,2021-10-06,Vitamins
334,Andrew,Bird,Cockatiel,13,Female,Sneezing,Myxomatosis,2023-02-12,Antibiotics
334,Andrew,Bird,Cockatiel,13,Female,Limping,Feline Leukemia,2023-10-26,Vitamins
334,Andrew,Bird,Cockatiel,13,Female,Coughing,Parvovirus,2020-07-04,Anti-inflammatory
334,Andrew,Bird,Cockatiel,13,Female,Limping,Psittacosis,2023-03-31,Anti-inflammatory
335,Tabitha,Bird,Parakeet,10,Female,Lethargy,Feline Leukemia,2023-11-07,Anti-inflammatory
335,Tabitha,Bird,Parakeet,10,Female,Limping,Psittacosis,2024-03-04,Vitamins
336,Sierra,Bird,Canary,9,Female,Loss of Appetite,Feline Leukemia,2023-10-11,Deworming Medication
336,Sierra,Bird,Canary,9,Female,Sneezing,Wet Tail,2024-02-26,Deworming Medication
336,Sierra,Bird,Canary,9,Female,Loss of Appetite,Feline Leukemia,2020-02-20,Antibiotics
336,Sierra,Bird,Canary,9,Female,Diarrhea,Rabies,2022-06-28,Anti-inflammatory
336,Sierra,Bird,Canary,9,Female,Coughing,Parvovirus,2023-01-25,Anti-inflammatory
336,Sierra,Bird,Canary,9,Female,Diarrhea,Feline Leukemia,2023-08-11,Deworming Medication
336,Sierra,Bird,Canary,9,Female,Diarrhea,Parvovirus,2022-07-10,Pain Relievers
336,Sierra,Bird,Canary,9,Female,Diarrhea,Wet Tail,2024-07-12,Pain Relievers
337,Ryan,Rabbit,Flemish Giant,6,Male,Sneezing,Parvovirus,2022-01-04,Vitamins
337,Ryan,Rabbit,Flemish Giant,6,Male,Diarrhea,Psittacosis,2021-03-21,Vitamins
337,Ryan,Rabbit,Flemish Giant,6,Male,Loss of Appetite,Myxomatosis,2023-01-18,Deworming Medication
337,Ryan,Rabbit,Flemish Giant,6,Male,Loss of Appetite,Rabies,2024-06-13,Pain Relievers
337,Ryan,Rabbit,Flemish Giant,6,Male,Itching,Psittacosis,2022-03-20,Pain Relievers
337,Ryan,Rabbit,Flemish Giant,6,Male,Itching,Rabies,2024-05-17,Vitamins
338,Marc,Dog,Labrador Retriever,8,Male,Loss of Appetite,Distemper,2024-04-17,Pain Relievers
338,Marc,Dog,Labrador Retriever,8,Male,Limping,Myxomatosis,2021-03-20,Deworming Medication
338,Marc,Dog,Labrador Retriever,8,Male,Itching,Distemper,2024-06-20,Deworming Medication
338,Marc,Dog,Labrador Retriever,8,Male,Coughing,Wet Tail,2022-11-12,Vitamins
338,Marc,Dog,Labrador Retriever,8,Male,Vomiting,Feline Leukemia,2022-10-21,Deworming Medication
338,Marc,Dog,Labrador Retriever,8,Male,Lethargy,Feline Leukemia,2023-06-17,Vitamins
339,Nicholas,Rabbit,Mini Rex,14,Male,Itching,Rabies,2024-04-18,Pain Relievers
340,Angela,Dog,Bulldog,2,Female,Vomiting,Wet Tail,2021-05-23,Deworming Medication
340,Angela,Dog,Bulldog,2,Female,Sneezing,Feline Leukemia,2020-07-25,Deworming Medication
340,Angela,Dog,Bulldog,2,Female,Limping,Rabies,2023-12-04,Anti-inflammatory
340,Angela,Dog,Bulldog,2,Female,Limping,Feline Leukemia,2021-06-27,Pain Relievers
340,Angela,Dog,Bulldog,2,Female,Limping,Psittacosis,2021-08-14,Pain Relievers
340,Angela,Dog,Bulldog,2,Female,Limping,Wet Tail,2022-04-11,Antibiotics
340,Angela,Dog,Bulldog,2,Female,Sneezing,Rabies,2021-03-26,Pain Relievers
340,Angela,Dog,Bulldog,2,Female,Vomiting,Distemper,2022-06-12,Vitamins
341,Danielle,Dog,Beagle,2,Female,Loss of Appetite,Myxomatosis,2024-01-30,Vitamins
341,Danielle,Dog,Beagle,2,Female,Loss of Appetite,Distemper,2022-08-17,Pain Relievers
341,Danielle,Dog,Beagle,2,Female,Diarrhea,Wet Tail,2020-01-19,Antibiotics
341,Danielle,Dog,Beagle,2,Female,Limping,Parvovirus,2024-03-14,Pain Relievers
341,Danielle,Dog,Beagle,2,Female,Lethargy,Rabies,2020-01-02,Anti-inflammatory
341,Danielle,Dog,Beagle,2,Female,Vomiting,Myxomatosis,2022-06-27,Vitamins
341,Danielle,Dog,Beagle,2,Female,Lethargy,Parvovirus,2023-12-05,Pain Relievers
341,Danielle,Dog,Beagle,2,Female,Lethargy,Parvovirus,2023-09-30,Antibiotics
342,Tony,Dog,Beagle,13,Male,Loss of Appetite,Parvovirus,2023-06-15,Pain Relievers
342,Tony,Dog,Beagle,13,Male,Lethargy,Distemper,2020-08-20,Antibiotics
342,Tony,Dog,Beagle,13,Male,Loss of Appetite,Psittacosis,2021-05-13,Deworming Medication
342,Tony,Dog,Beagle,13,Male,Limping,Psittacosis,2022-08-17,Deworming Medication
342,Tony,Dog,Beagle,13,Male,Loss of Appetite,Wet Tail,2024-02-03,Vitamins
342,Tony,Dog,Beagle,13,Male,Itching,Parvovirus,2021-07-31,Deworming Medication
343,Cindy,Cat,Persian,4,Male,Itching,Myxomatosis,2020-04-17,Anti-inflammatory
343,Cindy,Cat,Persian,4,Male,Sneezing,Psittacosis,2020-02-22,Deworming Medication
343,Cindy,Cat,Persian,4,Male,Vomiting,Distemper,2024-03-18,Pain Relievers
344,Matthew,Dog,Golden Retriever,7,Male,Coughing,Wet Tail,2021-05-10,Deworming Medication
344,Matthew,Dog,Golden Retriever,7,Male,Diarrhea,Psittacosis,2021-07-28,Vitamins
344,Matthew,Dog,Golden Retriever,7,Male,Lethargy,Feline Leukemia,2023-12-23,Anti-inflammatory
345,Tina,Cat,Siamese,6,Male,Diarrhea,Psittacosis,2022-10-20,Vitamins
345,Tina,Cat,Siamese,6,Male,Sneezing,Feline Leukemia,2020-12-11,Anti-inflammatory
345,Tina,Cat,Siamese,6,Male,Lethargy,Feline Leukemia,2024-03-02,Pain Relievers
345,Tina,Cat,Siamese,6,Male,Loss of Appetite,Rabies,2023-12-03,Antibiotics
346,Christian,Dog,Golden Retriever,15,Male,Itching,Parvovirus,2024-01-01,Vitamins
346,Christian,Dog,Golden Retriever,15,Male,Itching,Myxomatosis,2023-09-08,Deworming Medication
346,Christian,Dog,Golden Retriever,15,Male,Loss of Appetite,Parvovirus,2021-01-11,Deworming Medication
346,Christian,Dog,Golden Retriever,15,Male,Limping,Feline Leukemia,2021-03-15,Vitamins
346,Christian,Dog,Golden Retriever,15,Male,Limping,Feline Leukemia,2020-06-05,Vitamins
346,Christian,Dog,Golden Retriever,15,Male,Limping,Distemper,2024-02-11,Deworming Medication
346,Christian,Dog,Golden Retriever,15,Male,Coughing,Feline Leukemia,2023-04-24,Antibiotics
346,Christian,Dog,Golden Retriever,15,Male,Limping,Myxomatosis,2021-12-27,Pain Relievers
347,Antonio,Hamster,Syrian,2,Female,Loss of Appetite,Feline Leukemia,2020-02-07,Vitamins
347,Antonio,Hamster,Syrian,2,Female,Coughing,Rabies,2021-05-30,Vitamins
347,Antonio,Hamster,Syrian,2,Female,Sneezing,Wet Tail,2023-08-30,Antibiotics
347,Antonio,Hamster,Syrian,2,Female,Limping,Psittacosis,2024-05-06,Anti-inflammatory
347,Antonio,Hamster,Syrian,2,Female,Vomiting,Wet Tail,2021-08-05,Deworming Medication
347,Antonio,Hamster,Syrian,2,Female,Itching,Rabies,2020-09-12,Pain Relievers
347,Antonio,Hamster,Syrian,2,Female,Loss of Appetite,Feline Leukemia,2024-05-21,Antibiotics
347,Antonio,Hamster,Syrian,2,Female,Coughing,Distemper,2023-11-21,Anti-inflammatory
348,Jeanne,Dog,Golden Retriever,14,Male,Limping,Psittacosis,2023-09-03,Deworming Medication
348,Jeanne,Dog,Golden Retriever,14,Male,Lethargy,Psittacosis,2022-02-20,Deworming Medication
348,Jeanne,Dog,Golden Retriever,14,Male,Limping,Wet Tail,2020-03-24,Anti-inflammatory
348,Jeanne,Dog,Golden Retriever,14,Male,Vomiting,Wet Tail,2020-08-13,Anti-inflammatory
348,Jeanne,Dog,Golden Retriever,14,Male,Vomiting,Parvovirus,2021-05-01,Vitamins
348,Jeanne,Dog,Golden Retriever,14,Male,Itching,Rabies,2023-03-01,Pain Relievers
348,Jeanne,Dog,Golden Retriever,14,Male,Lethargy,Wet Tail,2022-04-04,Deworming Medication
349,Lindsay,Hamster,Chinese,14,Male,Itching,Wet Tail,2021-11-18,Deworming Medication
349,Lindsay,Hamster,Chinese,14,Male,Sneezing,Feline Leukemia,2021-07-31,Pain Relievers
349,Lindsay,Hamster,Chinese,14,Male,Limping,Rabies,2020-06-30,Pain Relievers
349,Lindsay,Hamster,Chinese,14,Male,Itching,Rabies,2021-06-01,Pain Relievers
349,Lindsay,Hamster,Chinese,14,Male,Coughing,Rabies,2020-08-29,Deworming Medication
349,Lindsay,Hamster,Chinese,14,Male,Lethargy,Wet Tail,2020-03-03,Antibiotics
349,Lindsay,Hamster,Chinese,14,Male,Sneezing,Wet Tail,2024-01-06,Anti-inflammatory
350,Mary,Dog,Beagle,3,Male,Sneezing,Myxomatosis,2024-04-19,Antibiotics
350,Mary,Dog,Beagle,3,Male,Lethargy,Wet Tail,2024-03-24,Vitamins
350,Mary,Dog,Beagle,3,Male,Itching,Psittacosis,2022-06-15,Pain Relievers
350,Mary,Dog,Beagle,3,Male,Limping,Distemper,2020-12-13,Pain Relievers
350,Mary,Dog,Beagle,3,Male,Loss of Appetite,Parvovirus,2020-09-03,Antibiotics
350,Mary,Dog,Beagle,3,Male,Coughing,Rabies,2022-06-18,Pain Relievers
351,Pamela,Bird,Parakeet,5,Male,Lethargy,Wet Tail,2020-08-17,Deworming Medication
351,Pamela,Bird,Parakeet,5,Male,Diarrhea,Parvovirus,2022-07-01,Vitamins
351,Pamela,Bird,Parakeet,5,Male,Itching,Myxomatosis,2020-12-10,Deworming Medication
351,Pamela,Bird,Parakeet,5,Male,Itching,Rabies,2021-11-30,Deworming Medication
351,Pamela,Bird,Parakeet,5,Male,Coughing,Psittacosis,2024-02-10,Anti-inflammatory
351,Pamela,Bird,Parakeet,5,Male,Diarrhea,Psittacosis,2021-12-03,Vitamins
352,Christopher,Rabbit,Lionhead,11,Female,Coughing,Distemper,2022-09-14,Pain Relievers
352,Christopher,Rabbit,Lionhead,11,Female,Lethargy,Myxomatosis,2023-04-04,Pain Relievers
352,Christopher,Rabbit,Lionhead,11,Female,Itching,Rabies,2024-01-21,Anti-inflammatory
352,Christopher,Rabbit,Lionhead,11,Female,Loss of Appetite,Psittacosis,2023-05-30,Deworming Medication
