id,company_id,disease,medicine,age,breed,pet_code,gender,pet_name,species,symptoms,treatment_date
1664,1,Wet Tail,Deworming Medication,2,Persian Cross,HS2018,MALE,baby,Dog ,Vomiting,2020-12-30
1665,43,Feline Leukemia,Anti-inflammatory,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Coughing,2023-01-18
1666,1,Distemper,Deworming Medication,0,Bbb,HS2032,MALE,winter,Dog ,Coughing,2021-11-07
1667,43,Feline Leukemia,Pain Relievers,0,Breed5,CT202012,FEMALE,Test 1,CAT,Coughing,2020-06-04
1668,38,Feline Leukemia,Deworming Medication,5,American,PT2009,MALE,tomy,Rabbit,Diarrhea,2023-04-17
1669,43,Wet Tail,Vitamins,1,Breed5,CT202011,FEMALE,baby,CAT,Itching,2021-03-01
1670,43,Rabies,Antibiotics,3,breed 1,CT202002,MALE,tomy,DOG,Diarrhea,2023-03-25
1671,1,Rabies,Vitamins,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Coughing,2020-02-18
1672,1,Myxomatosis,Deworming Medication,2,Bbb,HS2076,FEMALE,tina,Dog ,Lethargy,2021-07-11
1673,1,Feline Leukemia,Anti-inflammatory,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Limping,2022-04-07
1674,1,Wet Tail,Vitamins,2,Persian Cross,HS2018,MALE,baby,Dog ,Loss of Appetite,2022-12-16
1675,1,Myxomatosis,Vitamins,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Loss of Appetite,2021-04-12
1676,1,Wet Tail,Pain Relievers,2,Bbb,HS2076,FEMALE,tina,Dog ,Itching,2023-06-20
1677,1,Wet Tail,Pain Relievers,3,Persian Cross,HS2028,MALE,viki,Dog ,Itching,2021-05-16
1678,1,Myxomatosis,Antibiotics,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Diarrhea,2022-03-11
1679,43,Parvovirus,Pain Relievers,1,Breed2,CT202016,MALE,chooti,CAT,Vomiting,2022-05-28
1680,43,Wet Tail,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Itching,2022-09-21
1681,38,Parvovirus,Vitamins,4,Bulldog,PT2008,MALE,viki,Dog,Sneezing,2023-09-16
1682,1,Rabies,Anti-inflammatory,1,Bbb,HS2005,FEMALE,summer,Dog ,Lethargy,2024-01-04
1683,43,Myxomatosis,Deworming Medication,30,Breed3,CT202026,FEMALE,Roki,DOG,Coughing,2020-04-08
1684,1,Parvovirus,Anti-inflammatory,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Loss of Appetite,2020-12-19
1685,1,Myxomatosis,Pain Relievers,0,Bbb,HS2032,MALE,winter,Dog ,Diarrhea,2020-04-29
1686,38,Distemper,Pain Relievers,4,Bulldog,PT2008,MALE,viki,Dog,Lethargy,2021-06-13
1687,43,Distemper,Pain Relievers,1,Breed2,CT202007,MALE,Chuti kity,CAT,Coughing,2020-05-14
1688,38,Distemper,Antibiotics,1,Beagle,PT2003,FEMALE,Leo,Dog,Sneezing,2022-05-25
1689,43,Psittacosis,Deworming Medication,1,Breed2,CT202016,MALE,chooti,CAT,Loss of Appetite,2022-01-04
1690,43,Distemper,Antibiotics,1,breed 1,CT202005,MALE,tobi,DOG,Itching,2022-07-16
1691,43,Parvovirus,Vitamins,6,Breed2,CT202003,FEMALE,tedi,CAT,Coughing,2023-06-29
1692,43,Rabies,Deworming Medication,2,breed 1,CT202004,FEMALE,tainy,DOG,Limping,2024-05-04
1693,1,Rabies,Anti-inflammatory,7,bbb,HS2077,FEMALE,tiki,Cat,Coughing,2023-04-06
1694,1,Wet Tail,Antibiotics,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Lethargy,2021-05-10
1695,1,Rabies,Deworming Medication,7,bbb,HS2077,FEMALE,tiki,Cat,Lethargy,2024-03-06
1696,38,Rabies,Vitamins,16,Bulldog,PT2002,MALE,Luna,Dog,Diarrhea,2023-03-18
1697,38,Feline Leukemia,Vitamins,5,American,PT2009,MALE,tomy,Rabbit,Coughing,2022-12-06
1698,43,Myxomatosis,Antibiotics,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Limping,2022-05-10
1699,1,Feline Leukemia,Anti-inflammatory,2,Bbb,HS2076,FEMALE,tina,Dog ,Sneezing,2024-05-16
1700,1,Feline Leukemia,Pain Relievers,17,Persian Cross,HS2015,MALE,bady,Dog ,Sneezing,2021-07-22
1701,43,Feline Leukemia,Deworming Medication,33,Breed3,CT202025,MALE,Seeba,DOG,Diarrhea,2021-12-13
1702,1,Distemper,Antibiotics,2,Persian Cross,HS2018,MALE,baby,Dog ,Vomiting,2022-02-11
1703,43,Myxomatosis,Anti-inflammatory,2,breed 1,CT202004,FEMALE,tainy,DOG,Sneezing,2020-08-02
1704,43,Rabies,Anti-inflammatory,1,Breed5,CT202014,MALE,saman,CAT,Diarrhea,2022-05-05
1705,43,Wet Tail,Vitamins,0,Breed5,CT202012,FEMALE,Test 1,CAT,Lethargy,2020-12-11
1706,43,Distemper,Antibiotics,0,Breed5,CT202012,FEMALE,Test 1,CAT,Loss of Appetite,2020-10-12
1707,38,Psittacosis,Antibiotics,5,American,PT2009,MALE,tomy,Rabbit,Coughing,2024-01-24
1708,1,Feline Leukemia,Vitamins,17,Persian Cross,HS2015,MALE,bady,Dog ,Vomiting,2024-02-22
1709,43,Feline Leukemia,Anti-inflammatory,0,Breed5,CT202012,FEMALE,Test 1,CAT,Diarrhea,2023-12-02
1710,43,Myxomatosis,Deworming Medication,33,Breed3,CT202025,MALE,Seeba,DOG,Vomiting,2023-06-21
1711,43,Wet Tail,Anti-inflammatory,2,breed 1,CT202004,FEMALE,tainy,DOG,Loss of Appetite,2020-03-24
1712,43,Parvovirus,Antibiotics,2,Breed3,CT202015,MALE,roki,DOG,Lethargy,2021-10-02
1713,1,Psittacosis,Deworming Medication,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Coughing,2022-07-25
1714,1,Wet Tail,Deworming Medication,0,Bbb,HS2032,MALE,winter,Dog ,Vomiting,2020-05-27
1715,43,Parvovirus,Anti-inflammatory,1,Breed2,CT202016,MALE,chooti,CAT,Loss of Appetite,2023-08-06
1716,43,Feline Leukemia,Vitamins,0,Breed5,CT202012,FEMALE,Test 1,CAT,Itching,2021-04-08
1717,38,Psittacosis,Pain Relievers,4,Bulldog,PT2008,MALE,viki,Dog,Loss of Appetite,2021-03-06
1718,1,Rabies,Antibiotics,2,Persian Cross,HS2018,MALE,baby,Dog ,Loss of Appetite,2020-12-17
1719,1,Psittacosis,Vitamins,1,Bbb,HS2005,FEMALE,summer,Dog ,Limping,2023-05-17
1720,43,Feline Leukemia,Antibiotics,30,Breed3,CT202026,FEMALE,Roki,DOG,Diarrhea,2023-01-27
1721,43,Wet Tail,Vitamins,4,Breed1,CT202020,MALE,hiro,Wolf,Diarrhea,2020-08-16
1722,38,Rabies,Antibiotics,5,American,PT2009,MALE,tomy,Rabbit,Sneezing,2021-08-28
1723,1,Feline Leukemia,Anti-inflammatory,3,Persian Cross,HS2028,MALE,viki,Dog ,Sneezing,2023-02-21
1724,43,Rabies,Antibiotics,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Lethargy,2024-05-05
1725,38,Wet Tail,Deworming Medication,16,Bulldog,PT2002,MALE,Luna,Dog,Itching,2021-11-29
1726,1,Distemper,Anti-inflammatory,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Vomiting,2021-03-20
1727,43,Psittacosis,Deworming Medication,33,Breed3,CT202025,MALE,Seeba,DOG,Vomiting,2022-07-16
1728,1,Distemper,Vitamins,1,Bbb,HS2072,MALE,summer,Dog ,Lethargy,2023-03-02
1729,43,Myxomatosis,Antibiotics,1,Breed2,CT202016,MALE,chooti,CAT,Sneezing,2021-02-17
1730,43,Psittacosis,Antibiotics,0,Breed5,CT202012,FEMALE,Test 1,CAT,Coughing,2022-08-21
1731,43,Feline Leukemia,Antibiotics,3,breed 1,CT202002,MALE,tomy,DOG,Lethargy,2022-07-22
1732,43,Distemper,Deworming Medication,1,Breed2,CT202007,MALE,Chuti kity,CAT,Itching,2021-06-04
1733,1,Parvovirus,Pain Relievers,17,Persian Cross,HS2015,MALE,bady,Dog ,Loss of Appetite,2023-06-15
1734,38,Parvovirus,Deworming Medication,1,Beagle,PT2003,FEMALE,Leo,Dog,Coughing,2022-11-08
1735,43,Distemper,Anti-inflammatory,3,breed 1,CT202002,MALE,tomy,DOG,Itching,2021-03-04
1736,1,Wet Tail,Anti-inflammatory,7,bbb,HS2077,FEMALE,tiki,Cat,Lethargy,2023-02-12
1737,1,Wet Tail,Pain Relievers,1,Bbb,HS2005,FEMALE,summer,Dog ,Lethargy,2021-10-19
1738,1,Feline Leukemia,Anti-inflammatory,0,Bbb,HS2032,MALE,winter,Dog ,Diarrhea,2024-01-20
1739,1,Wet Tail,Vitamins,1,Bbb,HS2072,MALE,summer,Dog ,Vomiting,2023-08-29
1740,1,Myxomatosis,Pain Relievers,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Diarrhea,2021-12-03
1741,1,Wet Tail,Antibiotics,17,Persian Cross,HS2015,MALE,bady,Dog ,Diarrhea,2022-11-20
1742,43,Psittacosis,Deworming Medication,0,Breed5,CT202012,FEMALE,Test 1,CAT,Itching,2023-05-04
1743,1,Wet Tail,Vitamins,7,bbb,HS2077,FEMALE,tiki,Cat,Itching,2023-05-24
1744,43,Myxomatosis,Anti-inflammatory,30,Breed3,CT202026,FEMALE,Roki,DOG,Lethargy,2020-09-09
1745,43,Parvovirus,Pain Relievers,4,Breed1,CT202020,MALE,hiro,Wolf,Lethargy,2020-10-22
1746,1,Rabies,Pain Relievers,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Vomiting,2020-07-12
1747,1,Myxomatosis,Pain Relievers,2,Persian Cross,HS2018,MALE,baby,Dog ,Coughing,2020-01-23
1748,1,Myxomatosis,Antibiotics,2,Persian Cross,HS2018,MALE,baby,Dog ,Coughing,2020-02-13
1749,43,Psittacosis,Deworming Medication,2,Breed3,CT202015,MALE,roki,DOG,Coughing,2022-07-28
1750,43,Rabies,Pain Relievers,1,breed 1,CT202005,MALE,tobi,DOG,Vomiting,2024-03-16
1751,1,Parvovirus,Pain Relievers,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Itching,2021-04-13
1752,43,Wet Tail,Pain Relievers,1,Breed2,CT202007,MALE,Chuti kity,CAT,Coughing,2024-06-15
1753,43,Psittacosis,Anti-inflammatory,0,Breed5,CT202012,FEMALE,Test 1,CAT,Itching,2020-07-30
1754,43,Parvovirus,Anti-inflammatory,3,breed 1,CT202002,MALE,tomy,DOG,Loss of Appetite,2022-02-12
1755,38,Psittacosis,Vitamins,4,Bulldog,PT2008,MALE,viki,Dog,Sneezing,2023-12-22
1756,1,Rabies,Deworming Medication,1,Bbb,HS2005,FEMALE,summer,Dog ,Limping,2023-04-11
1757,1,Psittacosis,Pain Relievers,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Vomiting,2023-08-30
1758,43,Distemper,Antibiotics,4,Breed1,CT202020,MALE,hiro,Wolf,Diarrhea,2024-01-28
1759,43,Myxomatosis,Anti-inflammatory,0,Breed5,CT202012,FEMALE,Test 1,CAT,Sneezing,2023-02-07
1760,38,Wet Tail,Anti-inflammatory,1,Beagle,PT2003,FEMALE,Leo,Dog,Limping,2020-05-16
1761,1,Wet Tail,Anti-inflammatory,17,Persian Cross,HS2015,MALE,bady,Dog ,Lethargy,2022-07-17
1762,38,Wet Tail,Anti-inflammatory,4,Bulldog,PT2008,MALE,viki,Dog,Coughing,2024-03-11
1763,43,Distemper,Vitamins,4,Breed1,CT202020,MALE,hiro,Wolf,Itching,2022-01-17
1764,1,Parvovirus,Pain Relievers,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Loss of Appetite,2022-12-07
1765,43,Myxomatosis,Vitamins,1,Breed2,CT202007,MALE,Chuti kity,CAT,Itching,2023-06-03
1766,1,Distemper,Anti-inflammatory,2,Persian Cross,HS2018,MALE,baby,Dog ,Vomiting,2022-10-30
1767,1,Distemper,Deworming Medication,1,Bbb,HS2005,FEMALE,summer,Dog ,Coughing,2023-12-05
1768,38,Wet Tail,Pain Relievers,5,American,PT2009,MALE,tomy,Rabbit,Sneezing,2020-02-05
1769,1,Psittacosis,Deworming Medication,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Coughing,2022-07-04
1770,43,Feline Leukemia,Vitamins,1,Breed2,CT202007,MALE,Chuti kity,CAT,Sneezing,2023-05-01
1771,1,Parvovirus,Pain Relievers,7,bbb,HS2077,FEMALE,tiki,Cat,Vomiting,2024-04-03
1772,1,Parvovirus,Antibiotics,3,Persian Cross,HS2028,MALE,viki,Dog ,Sneezing,2023-06-17
1773,43,Feline Leukemia,Antibiotics,4,Breed1,CT202020,MALE,hiro,Wolf,Loss of Appetite,2021-11-05
1774,43,Feline Leukemia,Antibiotics,0,Breed5,CT202012,FEMALE,Test 1,CAT,Limping,2021-07-14
1775,1,Psittacosis,Antibiotics,17,Persian Cross,HS2015,MALE,bady,Dog ,Sneezing,2020-08-29
1776,1,Parvovirus,Pain Relievers,1,Bbb,HS2072,MALE,summer,Dog ,Coughing,2020-03-22
1777,43,Feline Leukemia,Pain Relievers,1,Breed5,CT202014,MALE,saman,CAT,Diarrhea,2023-11-13
1778,1,Myxomatosis,Anti-inflammatory,2,Persian Cross,HS2018,MALE,baby,Dog ,Lethargy,2024-03-12
1779,43,Rabies,Anti-inflammatory,1,breed 1,CT202005,MALE,tobi,DOG,Loss of Appetite,2020-01-04
1780,43,Wet Tail,Anti-inflammatory,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Itching,2021-04-01
1781,1,Distemper,Pain Relievers,0,Bbb,HS2032,MALE,winter,Dog ,Coughing,2020-09-29
1782,38,Feline Leukemia,Deworming Medication,1,Beagle,PT2003,FEMALE,Leo,Dog,Itching,2023-01-16
1783,1,Distemper,Deworming Medication,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Lethargy,2022-04-19
1784,38,Psittacosis,Anti-inflammatory,5,American,PT2009,MALE,tomy,Rabbit,Limping,2024-02-08
1785,43,Parvovirus,Anti-inflammatory,0,Breed5,CT202012,FEMALE,Test 1,CAT,Sneezing,2022-09-13
1786,43,Distemper,Vitamins,6,Breed2,CT202003,FEMALE,tedi,CAT,Itching,2022-12-25
1787,43,Rabies,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Diarrhea,2024-03-11
1788,38,Psittacosis,Antibiotics,5,American,PT2009,MALE,tomy,Rabbit,Loss of Appetite,2024-02-26
1789,43,Myxomatosis,Deworming Medication,2,Breed3,CT202015,MALE,roki,DOG,Limping,2020-07-14
1790,38,Psittacosis,Pain Relievers,1,Beagle,PT2003,FEMALE,Leo,Dog,Itching,2021-02-21
1791,1,Myxomatosis,Pain Relievers,2,Persian Cross,HS2018,MALE,baby,Dog ,Limping,2022-05-25
1792,38,Distemper,Pain Relievers,5,American,PT2009,MALE,tomy,Rabbit,Lethargy,2020-04-22
1793,1,Psittacosis,Pain Relievers,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Limping,2023-09-12
1794,43,Distemper,Anti-inflammatory,2,Breed3,CT202015,MALE,roki,DOG,Lethargy,2022-04-25
1795,1,Psittacosis,Pain Relievers,2,Persian Cross,HS2018,MALE,baby,Dog ,Itching,2020-07-29
1796,43,Wet Tail,Pain Relievers,6,Breed2,CT202003,FEMALE,tedi,CAT,Diarrhea,2023-02-03
1797,1,Rabies,Vitamins,3,Persian Cross,HS2028,MALE,viki,Dog ,Lethargy,2024-05-04
1798,43,Parvovirus,Pain Relievers,6,Breed2,CT202003,FEMALE,tedi,CAT,Limping,2023-04-15
1799,1,Myxomatosis,Anti-inflammatory,3,Persian Cross,HS2028,MALE,viki,Dog ,Itching,2024-07-02
1800,43,Psittacosis,Vitamins,4,Breed1,CT202020,MALE,hiro,Wolf,Lethargy,2022-05-18
1801,1,Wet Tail,Pain Relievers,2,Persian Cross,HS2018,MALE,baby,Dog ,Diarrhea,2023-10-19
1802,1,Psittacosis,Anti-inflammatory,1,Bbb,HS2072,MALE,summer,Dog ,Itching,2022-02-20
1803,43,Parvovirus,Vitamins,1,Breed5,CT202011,FEMALE,baby,CAT,Limping,2024-03-25
1804,38,Feline Leukemia,Antibiotics,4,Bulldog,PT2008,MALE,viki,Dog,Sneezing,2022-05-13
1805,43,Psittacosis,Vitamins,1,Breed2,CT202016,MALE,chooti,CAT,Diarrhea,2021-03-21
1806,1,Parvovirus,Anti-inflammatory,17,Persian Cross,HS2015,MALE,bady,Dog ,Sneezing,2024-06-13
1807,38,Parvovirus,Anti-inflammatory,5,American,PT2009,MALE,tomy,Rabbit,Sneezing,2021-11-13
1808,43,Myxomatosis,Vitamins,2,Breed3,CT202015,MALE,roki,DOG,Vomiting,2023-07-07
1809,43,Distemper,Anti-inflammatory,30,Breed3,CT202026,FEMALE,Roki,DOG,Loss of Appetite,2021-05-20
1810,43,Parvovirus,Vitamins,33,Breed3,CT202025,MALE,Seeba,DOG,Diarrhea,2022-07-01
1811,43,Distemper,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Vomiting,2020-12-25
1812,43,Psittacosis,Deworming Medication,0,Breed5,CT202012,FEMALE,Test 1,CAT,Coughing,2021-10-09
1813,43,Myxomatosis,Pain Relievers,6,Breed2,CT202003,FEMALE,tedi,CAT,Coughing,2020-08-17
1814,43,Parvovirus,Pain Relievers,33,Breed3,CT202025,MALE,Seeba,DOG,Limping,2021-03-31
1815,38,Wet Tail,Pain Relievers,1,Beagle,PT2003,FEMALE,Leo,Dog,Loss of Appetite,2022-09-15
1816,43,Feline Leukemia,Deworming Medication,0,Breed5,CT202012,FEMALE,Test 1,CAT,Sneezing,2023-09-29
1817,1,Rabies,Vitamins,7,bbb,HS2077,FEMALE,tiki,Cat,Loss of Appetite,2022-10-25
1818,1,Feline Leukemia,Vitamins,1,Bbb,HS2005,FEMALE,summer,Dog ,Diarrhea,2020-04-11
1819,43,Distemper,Antibiotics,1,Breed5,CT202011,FEMALE,baby,CAT,Diarrhea,2020-10-27
1820,43,Psittacosis,Deworming Medication,1,Breed2,CT202016,MALE,chooti,CAT,Diarrhea,2023-12-03
1821,38,Myxomatosis,Pain Relievers,16,Bulldog,PT2002,MALE,Luna,Dog,Loss of Appetite,2021-06-10
1822,38,Psittacosis,Vitamins,16,Bulldog,PT2002,MALE,Luna,Dog,Limping,2022-02-19
1823,38,Parvovirus,Deworming Medication,5,American,PT2009,MALE,tomy,Rabbit,Itching,2023-08-28
1824,1,Rabies,Anti-inflammatory,2,Bbb,HS2076,FEMALE,tina,Dog ,Itching,2021-01-15
1825,1,Parvovirus,Antibiotics,3,Persian Cross,HS2028,MALE,viki,Dog ,Itching,2023-07-19
1826,43,Myxomatosis,Antibiotics,0,Breed5,CT202012,FEMALE,Test 1,CAT,Sneezing,2021-12-16
1827,38,Myxomatosis,Antibiotics,1,Beagle,PT2003,FEMALE,Leo,Dog,Diarrhea,2022-09-09
1828,43,Feline Leukemia,Deworming Medication,2,breed 1,CT202004,FEMALE,tainy,DOG,Vomiting,2022-02-27
1829,1,Parvovirus,Vitamins,7,bbb,HS2077,FEMALE,tiki,Cat,Diarrhea,2021-11-01
1830,38,Psittacosis,Pain Relievers,1,Beagle,PT2003,FEMALE,Leo,Dog,Diarrhea,2022-04-29
1831,38,Parvovirus,Pain Relievers,4,Bulldog,PT2008,MALE,viki,Dog,Coughing,2022-10-10
1832,38,Myxomatosis,Deworming Medication,1,Beagle,PT2003,FEMALE,Leo,Dog,Diarrhea,2023-10-23
1833,43,Parvovirus,Deworming Medication,2,breed 1,CT202004,FEMALE,tainy,DOG,Lethargy,2022-11-26
1834,1,Distemper,Anti-inflammatory,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Limping,2020-06-11
1835,43,Psittacosis,Antibiotics,2,Breed3,CT202015,MALE,roki,DOG,Diarrhea,2021-06-01
1836,1,Parvovirus,Deworming Medication,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Limping,2022-04-18
1837,43,Wet Tail,Anti-inflammatory,2,Breed3,CT202015,MALE,roki,DOG,Itching,2020-08-03
1838,43,Feline Leukemia,Vitamins,2,Breed3,CT202015,MALE,roki,DOG,Vomiting,2021-02-11
1839,43,Myxomatosis,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Itching,2020-05-19
1840,1,Psittacosis,Anti-inflammatory,1,Bbb,HS2005,FEMALE,summer,Dog ,Diarrhea,2022-11-26
1841,43,Psittacosis,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Loss of Appetite,2022-11-21
1842,1,Distemper,Deworming Medication,0,Bbb,HS2032,MALE,winter,Dog ,Itching,2022-05-03
1843,43,Rabies,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Lethargy,2023-10-10
1844,43,Rabies,Anti-inflammatory,1,Breed5,CT202014,MALE,saman,CAT,Coughing,2023-04-19
1845,1,Distemper,Vitamins,2,Persian Cross,HS2018,MALE,baby,Dog ,Itching,2021-08-25
1846,1,Distemper,Antibiotics,1,Bbb,HS2005,FEMALE,summer,Dog ,Diarrhea,2023-11-29
1847,43,Myxomatosis,Deworming Medication,4,Breed1,CT202020,MALE,hiro,Wolf,Lethargy,2024-06-01
1848,1,Wet Tail,Anti-inflammatory,1,Bbb,HS2072,MALE,summer,Dog ,Diarrhea,2020-02-03
1849,43,Rabies,Antibiotics,1,Breed5,CT202011,FEMALE,baby,CAT,Coughing,2021-05-28
1850,43,Myxomatosis,Anti-inflammatory,30,Breed3,CT202026,FEMALE,Roki,DOG,Coughing,2022-09-14
1851,43,Psittacosis,Antibiotics,3,breed 1,CT202002,MALE,tomy,DOG,Sneezing,2022-06-22
1852,43,Wet Tail,Anti-inflammatory,1,Breed2,CT202016,MALE,chooti,CAT,Sneezing,2020-02-11
1853,38,Psittacosis,Deworming Medication,5,American,PT2009,MALE,tomy,Rabbit,Sneezing,2024-06-16
1854,43,Myxomatosis,Vitamins,6,Breed2,CT202003,FEMALE,tedi,CAT,Diarrhea,2020-12-02
1855,38,Rabies,Deworming Medication,16,Bulldog,PT2002,MALE,Luna,Dog,Lethargy,2021-12-22
1856,43,Rabies,Pain Relievers,1,breed 1,CT202005,MALE,tobi,DOG,Sneezing,2023-07-11
1857,43,Feline Leukemia,Anti-inflammatory,1,Breed2,CT202007,MALE,Chuti kity,CAT,Loss of Appetite,2021-07-02
1858,43,Parvovirus,Pain Relievers,1,Breed2,CT202016,MALE,chooti,CAT,Coughing,2022-05-30
1859,43,Wet Tail,Pain Relievers,1,Breed2,CT202007,MALE,Chuti kity,CAT,Lethargy,2022-08-16
1860,43,Parvovirus,Antibiotics,33,Breed3,CT202025,MALE,Seeba,DOG,Diarrhea,2023-06-18
1861,38,Distemper,Pain Relievers,1,Beagle,PT2003,FEMALE,Leo,Dog,Vomiting,2023-04-18
1862,43,Distemper,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Coughing,2020-12-27
1863,43,Rabies,Antibiotics,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Diarrhea,2021-12-28
1864,43,Parvovirus,Deworming Medication,1,Breed2,CT202007,MALE,Chuti kity,CAT,Itching,2020-02-27
1865,1,Parvovirus,Antibiotics,7,bbb,HS2077,FEMALE,tiki,Cat,Vomiting,2022-09-29
1866,43,Rabies,Vitamins,1,breed 1,CT202005,MALE,tobi,DOG,Limping,2021-06-30
1867,1,Psittacosis,Deworming Medication,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Limping,2020-03-31
1868,43,Parvovirus,Deworming Medication,33,Breed3,CT202025,MALE,Seeba,DOG,Sneezing,2022-07-13
1869,43,Parvovirus,Deworming Medication,3,breed 1,CT202002,MALE,tomy,DOG,Sneezing,2024-06-07
1870,1,Wet Tail,Pain Relievers,17,Persian Cross,HS2015,MALE,bady,Dog ,Sneezing,2020-10-29
1871,1,Psittacosis,Deworming Medication,17,Persian Cross,HS2015,MALE,bady,Dog ,Lethargy,2020-05-31
1872,1,Psittacosis,Vitamins,17,Persian Cross,HS2015,MALE,bady,Dog ,Lethargy,2022-01-24
1873,1,Psittacosis,Deworming Medication,3,Persian Cross,HS2028,MALE,viki,Dog ,Coughing,2022-05-03
1874,43,Feline Leukemia,Pain Relievers,2,breed 1,CT202004,FEMALE,tainy,DOG,Vomiting,2022-08-04
1875,43,Distemper,Vitamins,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Coughing,2020-12-24
1876,1,Rabies,Deworming Medication,1,Bbb,HS2072,MALE,summer,Dog ,Loss of Appetite,2021-11-21
1877,38,Wet Tail,Vitamins,4,Bulldog,PT2008,MALE,viki,Dog,Sneezing,2020-04-19
1878,1,Rabies,Anti-inflammatory,2,Persian Cross,HS2018,MALE,baby,Dog ,Sneezing,2020-07-06
1879,43,Feline Leukemia,Vitamins,4,Breed1,CT202020,MALE,hiro,Wolf,Limping,2020-07-22
1880,43,Wet Tail,Vitamins,4,Breed1,CT202020,MALE,hiro,Wolf,Diarrhea,2020-07-01
1881,43,Psittacosis,Vitamins,6,Breed2,CT202003,FEMALE,tedi,CAT,Sneezing,2024-06-27
1882,1,Parvovirus,Vitamins,17,Persian Cross,HS2015,MALE,bady,Dog ,Itching,2020-08-23
1883,43,Feline Leukemia,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Limping,2024-03-29
1884,43,Parvovirus,Anti-inflammatory,1,breed 1,CT202005,MALE,tobi,DOG,Itching,2023-03-24
1885,38,Psittacosis,Anti-inflammatory,1,Beagle,PT2003,FEMALE,Leo,Dog,Sneezing,2021-02-05
1886,43,Myxomatosis,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Itching,2023-06-26
1887,43,Feline Leukemia,Deworming Medication,0,Breed5,CT202012,FEMALE,Test 1,CAT,Diarrhea,2020-11-16
1888,1,Feline Leukemia,Antibiotics,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Limping,2023-09-13
1889,1,Feline Leukemia,Antibiotics,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Sneezing,2023-02-06
1890,1,Rabies,Antibiotics,2,Persian Cross,HS2018,MALE,baby,Dog ,Coughing,2022-07-02
1891,43,Rabies,Deworming Medication,1,Breed5,CT202014,MALE,saman,CAT,Limping,2023-04-25
1892,38,Distemper,Antibiotics,5,American,PT2009,MALE,tomy,Rabbit,Itching,2023-11-02
1893,1,Wet Tail,Vitamins,2,Persian Cross,HS2018,MALE,baby,Dog ,Vomiting,2023-07-20
1894,43,Psittacosis,Anti-inflammatory,33,Breed3,CT202025,MALE,Seeba,DOG,Sneezing,2022-09-23
1895,1,Wet Tail,Deworming Medication,0,Bbb,HS2032,MALE,winter,Dog ,Lethargy,2020-08-17
1896,1,Psittacosis,Anti-inflammatory,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Vomiting,2020-02-29
1897,1,Psittacosis,Deworming Medication,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Sneezing,2021-01-25
1898,1,Rabies,Deworming Medication,17,Persian Cross,HS2015,MALE,bady,Dog ,Diarrhea,2023-10-18
1899,1,Rabies,Deworming Medication,0,Bbb,HS2032,MALE,winter,Dog ,Lethargy,2023-07-22
1900,43,Parvovirus,Antibiotics,2,breed 1,CT202004,FEMALE,tainy,DOG,Limping,2020-08-16
1901,43,Wet Tail,Deworming Medication,1,Breed5,CT202011,FEMALE,baby,CAT,Loss of Appetite,2022-04-26
1902,1,Myxomatosis,Anti-inflammatory,3,Persian Cross,HS2028,MALE,viki,Dog ,Sneezing,2020-02-08
1903,1,Rabies,Pain Relievers,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Coughing,2020-03-19
